tile_count,solar_system_count,total_panel_area,fips,county,solar_panel_area_divided_by_area,solar_panel_area_per_capita,tile_count_residential,solar_system_count_residential,total_panel_area_residential,lat,lon,daily_solar_radiation,number_of_solar_system_per_household,Median_Income ,Education_Level,Homeownership,Population_Density
0,0,0,36117020800,Wayne County,0,0,0,0,0,43.25,-77.049,3.74,0,"46,440",23.3,64.01,1103
3,1,276.079282,36117020900,Wayne County,0,0,0,0,0,43.203,-77.05,3.74,0,"46,440",23.3,64.01,1103
0,0,0,36117021000,Wayne County,0,0,0,0,0,43.076,-77.022,3.74,0,"46,440",23.3,64.01,1103
9,4,306.4934015,36117021400,Wayne County,13.74579811,0.018567435,4,2,60.17705602,43.065,-76.993,3.58,0.001395673,"46,440",23.3,64.01,1103
0,0,0,36117021501,Wayne County,0,0,0,0,0,43.249,-76.895,3.58,0,"46,440",23.3,64.01,1103
3,3,122.684514,36117021502,Wayne County,0.251804715,0.002314213,2,2,10.05988543,43.28,-76.772,3.58,0.00115942,"46,440",23.3,64.01,1103
0,0,0,36117021600,Wayne County,0,0,0,0,0,43.172,-76.835,3.58,0,"46,440",23.3,64.01,1103
2,2,47.31414831,36117021100,Wayne County,11.14010373,0.009255506,2,2,47.31414831,43.04,-77.111,3.74,0.000923788,"46,440",23.3,64.01,1103
1,1,10.75588752,36117021200,Wayne County,2.774163672,0.002483465,1,1,10.75588752,43.038,-77.076,3.74,0.000568182,"46,440",23.3,64.01,1103
1,1,15.84659921,36117021700,Wayne County,0.168618082,0.004346297,1,1,15.84659921,43.078,-76.852,3.58,0.000735294,"46,440",23.3,64.01,1103
0,0,0,36117021800,Wayne County,0,0,0,0,0,43.084,-76.871,3.58,0,"46,440",23.3,64.01,1103
0,0,0,36117990100,Wayne County,0,,0,0,0,43.273,-76.971,3.58,,"46,440",23.3,64.01,1103
0,0,0,36117020500,Wayne County,0,0,0,0,0,43.162,-77.194,3.74,0,"46,440",23.3,64.01,1103
0,0,0,36117020201,Wayne County,0,0,0,0,0,43.163,-77.288,3.74,0,"46,440",23.3,64.01,1103
5,3,123.0403888,36117020301,Wayne County,3.634191673,0.015757006,4,2,60.55417361,43.079,-77.342,3.74,0.001357773,"46,440",23.3,64.01,1103
0,0,0,36117020101,Wayne County,0,0,0,0,0,43.253,-77.314,3.74,0,"46,440",23.3,64.01,1103
3,3,54.64833535,36117020102,Wayne County,5.056327759,0.011401697,3,3,54.64833535,43.217,-77.314,3.74,0.001332149,"46,440",23.3,64.01,1103
3,2,31.99048069,36117020202,Wayne County,2.174013668,0.006621917,3,2,31.99048069,43.163,-77.344,3.74,0.001186944,"46,440",23.3,64.01,1103
3,3,62.90769172,36117020302,Wayne County,2.834177703,0.012074413,3,3,62.90769172,43.079,-77.285,3.74,0.001509054,"46,440",23.3,64.01,1103
1,1,13.11629627,36117020401,Wayne County,0.642355223,0.004934649,1,1,13.11629627,43.26,-77.192,3.74,0.000981354,"46,440",23.3,64.01,1103
7,2,293.6645434,36117020402,Wayne County,0,0,0,0,0,43.218,-77.193,3.74,0,"46,440",23.3,64.01,1103
1,1,9.957759226,36117020600,Wayne County,0.317047838,0.002431687,1,1,9.957759226,43.084,-77.191,3.74,0.000576701,"46,440",23.3,64.01,1103
0,0,0,26163545100,Wayne County,0,0,0,0,0,42.376,-83.207,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163545200,Wayne County,0,0,0,0,0,42.369,-83.207,3.67,0,"46,440",23.3,64.01,1103
1,1,5.560239634,26163545300,Wayne County,11.2238532,0.003214011,1,1,5.560239634,42.362,-83.207,3.67,0.001620746,"46,440",23.3,64.01,1103
0,0,0,26163545400,Wayne County,0,0,0,0,0,42.354,-83.207,3.67,0,"46,440",23.3,64.01,1103
1,1,226.503502,26163545500,Wayne County,0,0,0,0,0,42.347,-83.206,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163545600,Wayne County,0,0,0,0,0,42.34,-83.206,3.67,0,"46,440",23.3,64.01,1103
1,1,36.06356387,26163545700,Wayne County,85.41156413,0.014565252,1,1,36.06356387,42.332,-83.225,3.67,0.001058201,"46,440",23.3,64.01,1103
0,0,0,26163545800,Wayne County,0,0,0,0,0,42.34,-83.227,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163545900,Wayne County,0,0,0,0,0,42.347,-83.226,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163546000,Wayne County,0,0,0,0,0,42.354,-83.226,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163500700,Wayne County,0,0,0,0,0,42.43,-82.947,3.63,0,"46,440",23.3,64.01,1103
0,0,0,26163546100,Wayne County,0,0,0,0,0,42.35,-83.241,3.67,0,"46,440",23.3,64.01,1103
11,11,426.3299764,26163588100,Wayne County,27.58949978,0.100144247,10,10,250.4607621,42.241,-83.515,3.67,0.009541985,"46,440",23.3,64.01,1103
0,0,0,26163546200,Wayne County,0,0,0,0,0,42.35,-83.254,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163505400,Wayne County,0,0,0,0,0,42.418,-82.993,3.63,0,"46,440",23.3,64.01,1103
1,1,30.58095233,26163546300,Wayne County,20.18648639,0.015650436,1,1,30.58095233,42.368,-83.256,3.67,0.001459854,"46,440",23.3,64.01,1103
0,0,0,26163518500,Wayne County,0,0,0,0,0,42.373,-83.035,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163546400,Wayne County,0,0,0,0,0,42.376,-83.241,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163546500,Wayne County,0,0,0,0,0,42.368,-83.241,3.67,0,"46,440",23.3,64.01,1103
1,1,215.476488,26163500800,Wayne County,0,0,0,0,0,42.425,-82.935,3.63,0,"46,440",23.3,64.01,1103
0,0,0,26163546900,Wayne County,0,0,0,0,0,42.373,-83.227,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163540700,Wayne County,0,0,0,0,0,42.433,-83.229,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163570900,Wayne County,0,0,0,0,0,42.284,-83.305,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163500900,Wayne County,0,0,0,0,0,42.423,-82.947,3.63,0,"46,440",23.3,64.01,1103
0,0,0,26163584000,Wayne County,0,0,0,0,0,42.234,-83.242,3.67,0,"46,440",23.3,64.01,1103
1,1,4.092534387,26163501100,Wayne County,8.578752892,0.001248866,1,1,4.092534387,42.412,-82.959,3.63,0.000905797,"46,440",23.3,64.01,1103
53,8,3699.925147,26163566700,Wayne County,66.29956794,0.03452313,6,6,140.0258146,42.273,-83.402,3.67,0.00422833,"46,440",23.3,64.01,1103
0,0,0,26163501200,Wayne County,0,0,0,0,0,42.412,-82.95,3.63,0,"46,440",23.3,64.01,1103
2,1,42.4061742,26163566600,Wayne County,46.0266588,0.020645654,2,1,42.4061742,42.283,-83.412,3.67,0.001230012,"46,440",23.3,64.01,1103
0,0,0,26163579700,Wayne County,0,0,0,0,0,42.245,-83.154,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163518600,Wayne County,0,0,0,0,0,42.364,-83.03,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163525500,Wayne County,0,0,0,0,0,42.335,-83.111,3.67,0,"46,440",23.3,64.01,1103
1,1,25.13584564,26163523200,Wayne County,76.07061405,0.006317126,1,1,25.13584564,42.314,-83.104,3.67,0.000846024,"46,440",23.3,64.01,1103
1,1,19.00282075,26163566900,Wayne County,23.2020424,0.003742923,1,1,19.00282075,42.276,-83.356,3.67,0.000545554,"46,440",23.3,64.01,1103
2,2,19.03133663,26163550100,Wayne County,11.35167724,0.004559496,2,2,19.03133663,42.37,-82.925,3.63,0.001298701,"46,440",23.3,64.01,1103
2,2,94.73625575,26163550200,Wayne County,23.89110754,0.003486185,1,1,13.78088776,42.383,-82.937,3.63,0.000609756,"46,440",23.3,64.01,1103
0,0,0,26163550300,Wayne County,0,0,0,0,0,42.387,-82.924,3.63,0,"46,440",23.3,64.01,1103
0,0,0,26163538600,Wayne County,0,0,0,0,0,42.428,-83.151,3.67,0,"46,440",23.3,64.01,1103
1,1,4.136667309,26163523300,Wayne County,15.29046008,0.001188698,1,1,4.136667309,42.317,-83.098,3.67,0.001040583,"46,440",23.3,64.01,1103
1,1,15.82514051,26163567000,Wayne County,11.6768213,0.004785346,1,1,15.82514051,42.277,-83.329,3.67,0.000858369,"46,440",23.3,64.01,1103
0,0,0,26163552300,Wayne County,0,0,0,0,0,42.398,-83.054,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163552400,Wayne County,0,0,0,0,0,42.397,-83.048,3.67,0,"46,440",23.3,64.01,1103
1,1,25.64128412,26163567400,Wayne County,29.96724469,0.008724493,1,1,25.64128412,42.346,-83.376,3.67,0.000731529,"46,440",23.3,64.01,1103
0,0,0,26163523100,Wayne County,0,0,0,0,0,42.326,-83.103,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163523800,Wayne County,0,0,0,0,0,42.307,-83.115,3.67,0,"46,440",23.3,64.01,1103
18,14,983.2348079,26163520800,Wayne County,288.2356444,0.164836196,7,6,226.4849335,42.324,-83.054,3.67,0.005671078,"46,440",23.3,64.01,1103
0,0,0,26163524100,Wayne County,0,0,0,0,0,42.314,-83.136,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163518800,Wayne County,0,0,0,0,0,42.36,-83.038,3.67,0,"46,440",23.3,64.01,1103
1,1,20.09349821,26163567900,Wayne County,30.37137041,0.006682241,1,1,20.09349821,42.317,-83.382,3.67,0.000837521,"46,440",23.3,64.01,1103
2,2,32.19559361,26163556300,Wayne County,32.27132797,0.010426034,2,2,32.19559361,42.434,-83.365,3.67,0.001473839,"46,440",23.3,64.01,1103
0,0,0,26163524300,Wayne County,0,0,0,0,0,42.3,-83.132,3.67,0,"46,440",23.3,64.01,1103
3,3,37.41682079,26163568000,Wayne County,37.51110495,0.016938353,3,3,37.41682079,42.317,-83.399,3.67,0.002688172,"46,440",23.3,64.01,1103
0,0,0,26163542400,Wayne County,0,0,0,0,0,42.392,-83.203,3.67,0,"46,440",23.3,64.01,1103
6,6,89.55738366,26163557900,Wayne County,44.35819829,0.018125356,6,6,89.55738366,42.39,-83.393,3.67,0.003259098,"46,440",23.3,64.01,1103
7,7,351.5108518,26163558000,Wayne County,101.0821208,0.02448592,6,6,102.6204896,42.39,-83.364,3.67,0.003601441,"46,440",23.3,64.01,1103
9,7,239.5135804,26163563500,Wayne County,119.5184107,0.038212122,9,7,239.5135804,42.336,-83.498,3.67,0.003759398,"46,440",23.3,64.01,1103
4,3,81.70394447,26163591900,Wayne County,41.90302583,0.014901321,4,3,81.70394447,42.097,-83.229,3.67,0.001497006,"46,440",23.3,64.01,1103
5,5,78.12954586,26163558800,Wayne County,157.2654649,0.029661938,5,5,78.12954586,42.358,-83.362,3.67,0.004703669,"46,440",23.3,64.01,1103
0,0,0,26163546600,Wayne County,0,0,0,0,0,42.361,-83.242,3.67,0,"46,440",23.3,64.01,1103
2,2,160.3237785,26163522500,Wayne County,108.0895663,0.024168157,1,1,39.00740591,42.341,-83.06,3.67,0.001182033,"46,440",23.3,64.01,1103
0,0,0,26163568500,Wayne County,0,0,0,0,0,42.292,-83.364,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163546700,Wayne County,0,0,0,0,0,42.361,-83.226,3.67,0,"46,440",23.3,64.01,1103
3,2,92.06271021,26163590400,Wayne County,5.774306298,0.013422177,3,2,92.06271021,42.134,-83.363,3.67,0.000888494,"46,440",23.3,64.01,1103
0,0,0,26163546800,Wayne County,0,0,0,0,0,42.372,-83.227,3.67,0,"46,440",23.3,64.01,1103
8,6,532.8418977,26163585700,Wayne County,26.44303885,0.044565568,4,3,82.71369332,42.239,-83.364,3.67,0.004545455,"46,440",23.3,64.01,1103
0,0,0,26163503200,Wayne County,0,0,0,0,0,42.445,-82.995,3.63,0,"46,440",23.3,64.01,1103
2,2,23.34466077,26163561200,Wayne County,3.95314959,0.003773179,2,2,23.34466077,42.415,-83.531,3.67,0.001042209,"46,440",23.3,64.01,1103
4,4,100.067423,26163561300,Wayne County,21.89480922,0.012558663,4,4,100.067423,42.416,-83.491,3.67,0.001530808,"46,440",23.3,64.01,1103
10,6,451.1709144,26163561600,Wayne County,26.74413118,0.016279276,4,4,65.19850112,42.384,-83.45,3.67,0.002274019,"46,440",23.3,64.01,1103
0,0,0,26163503300,Wayne County,0,0,0,0,0,42.438,-82.995,3.63,0,"46,440",23.3,64.01,1103
10,5,530.9070682,26163568900,Wayne County,176.7333277,0.042279814,4,4,120.074673,42.331,-83.398,3.67,0.003284072,"46,440",23.3,64.01,1103
1,1,14.03457394,26163562300,Wayne County,10.60823177,0.006826155,1,1,14.03457394,42.374,-83.495,3.67,0.001215067,"46,440",23.3,64.01,1103
4,4,42.98466385,26163562400,Wayne County,23.60073938,0.008117972,4,4,42.98466385,42.361,-83.494,3.67,0.002103049,"46,440",23.3,64.01,1103
1,1,68.38221684,26163523400,Wayne County,0,0,0,0,0,42.32,-83.091,3.67,0,"46,440",23.3,64.01,1103
1,1,26.2349506,26163562500,Wayne County,39.97223741,0.012994032,1,1,26.2349506,42.374,-83.456,3.67,0.001051525,"46,440",23.3,64.01,1103
3,3,33.62227197,26163562600,Wayne County,42.81650391,0.009489775,3,3,33.62227197,42.376,-83.474,3.67,0.001892744,"46,440",23.3,64.01,1103
11,5,805.9657886,26163562700,Wayne County,41.00252172,0.00944463,2,2,32.01729471,42.365,-83.469,3.67,0.001292825,"46,440",23.3,64.01,1103
7,7,79.38104108,26163562800,Wayne County,63.42152235,0.025475302,7,7,79.38104108,42.367,-83.445,3.67,0.004804393,"46,440",23.3,64.01,1103
3,3,48.95959912,26163583200,Wayne County,40.64106418,0.018939884,3,3,48.95959912,42.255,-83.289,3.67,0.003181336,"46,440",23.3,64.01,1103
4,2,189.6090242,26163562900,Wayne County,3.565932312,0.001254938,1,1,4.473854338,42.355,-83.455,3.67,0.000641849,"46,440",23.3,64.01,1103
0,0,0,26163525400,Wayne County,0,0,0,0,0,42.34,-83.114,3.67,0,"46,440",23.3,64.01,1103
1,1,12.89645659,26163563200,Wayne County,32.97591914,0.004459356,1,1,12.89645659,42.347,-83.436,3.67,0.000853971,"46,440",23.3,64.01,1103
4,1,126.6895532,26163569100,Wayne County,0,0,0,0,0,42.337,-83.322,3.67,0,"46,440",23.3,64.01,1103
9,5,239.4346089,26163563600,Wayne County,131.8854112,0.032356551,4,4,66.71920736,42.329,-83.483,3.67,0.00538358,"46,440",23.3,64.01,1103
3,3,47.29577541,26163563700,Wayne County,96.98019236,0.029431099,3,3,47.29577541,42.326,-83.469,3.67,0.005190311,"46,440",23.3,64.01,1103
3,3,64.57242178,26163563800,Wayne County,125.5439908,0.020971881,3,3,64.57242178,42.333,-83.469,3.67,0.00280112,"46,440",23.3,64.01,1103
75,10,10385.86685,26163563900,Wayne County,152.6804631,0.045260382,5,5,107.1765855,42.33,-83.451,3.67,0.005422993,"46,440",23.3,64.01,1103
4,4,202.5185322,26163564000,Wayne County,84.0584591,0.08477237,3,3,139.7896378,42.325,-83.436,3.67,0.00330033,"46,440",23.3,64.01,1103
4,4,99.47444048,26163564100,Wayne County,128.326034,0.024567656,4,4,99.47444048,42.316,-83.451,3.67,0.002449479,"46,440",23.3,64.01,1103
3,3,66.02796787,26163564200,Wayne County,89.5142275,0.017127878,3,3,66.02796787,42.319,-83.473,3.67,0.002024291,"46,440",23.3,64.01,1103
6,5,170.1940406,26163564300,Wayne County,80.02554873,0.024507585,5,4,61.09740979,42.312,-83.473,3.67,0.003868472,"46,440",23.3,64.01,1103
8,7,237.1716784,26163564401,Wayne County,24.74974764,0.018983499,5,5,99.68235584,,,,0.003142678,"46,440",23.3,64.01,1103
11,10,246.0684993,26163564402,Wayne County,83.48252506,0.054235949,11,10,246.0684993,42.314,-83.517,3.67,0.007507508,"46,440",23.3,64.01,1103
4,4,62.05955735,26163564501,Wayne County,41.12301033,0.013229494,4,4,62.05955735,,,,0.003023432,"46,440",23.3,64.01,1103
3,3,24.1207662,26163564502,Wayne County,16.68173153,0.006866145,3,3,24.1207662,42.296,-83.496,3.67,0.002521008,"46,440",23.3,64.01,1103
0,0,0,26163564503,Wayne County,0,0,0,0,0,42.276,-83.496,3.67,0,"46,440",23.3,64.01,1103
2,2,17.49672759,26163564504,Wayne County,3.916020254,0.002700946,2,2,17.49672759,42.279,-83.525,3.67,0.000883783,"46,440",23.3,64.01,1103
15,9,221.1512283,26163563400,Wayne County,220.2769491,0.042260888,15,9,221.1512283,42.344,-83.479,3.67,0.004994451,"46,440",23.3,64.01,1103
9,7,188.4211991,26163564600,Wayne County,124.9732698,0.027044811,9,7,188.4211991,42.301,-83.472,3.67,0.00310559,"46,440",23.3,64.01,1103
9,6,128.7114795,26163564700,Wayne County,173.3393391,0.027286725,9,6,128.7114795,42.301,-83.45,3.67,0.003565062,"46,440",23.3,64.01,1103
4,4,47.63371871,26163564800,Wayne County,18.27435663,0.009998682,4,4,47.63371871,42.283,-83.464,3.67,0.002402402,"46,440",23.3,64.01,1103
3,3,95.45025234,26163564900,Wayne County,50.06097108,0.039377167,3,3,95.45025234,42.272,-83.464,3.67,0.003764115,"46,440",23.3,64.01,1103
7,6,136.3484883,26163565000,Wayne County,57.97684232,0.030841097,7,6,136.3484883,42.287,-83.435,3.67,0.003562945,"46,440",23.3,64.01,1103
0,0,0,26163569400,Wayne County,0,0,0,0,0,42.332,-83.358,3.67,0,"46,440",23.3,64.01,1103
8,5,226.5989807,26163565100,Wayne County,51.87086078,0.026300875,6,4,92.36867223,42.323,-83.419,3.67,0.00270453,"46,440",23.3,64.01,1103
2,2,76.25075598,26163571500,Wayne County,7.102530782,0.001811215,1,1,8.673908897,42.335,-83.248,3.67,0.000633714,"46,440",23.3,64.01,1103
0,0,0,26163565200,Wayne County,0,0,0,0,0,42.343,-83.42,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163510400,Wayne County,0,0,0,0,0,42.413,-83.075,3.67,0,"46,440",23.3,64.01,1103
1,1,10.28468879,26163565300,Wayne County,7.772652875,0.001935759,1,1,10.28468879,42.344,-83.398,3.67,0.000393701,"46,440",23.3,64.01,1103
0,0,0,26163525800,Wayne County,0,0,0,0,0,42.334,-83.129,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163504000,Wayne County,0,0,0,0,0,42.416,-82.977,3.63,0,"46,440",23.3,64.01,1103
0,0,0,26163565900,Wayne County,0,0,0,0,0,42.303,-83.371,3.67,0,"46,440",23.3,64.01,1103
1,1,14.29301143,26163566500,Wayne County,20.84197765,0.006386511,1,1,14.29301143,42.282,-83.388,3.67,0.000865052,"46,440",23.3,64.01,1103
0,0,0,26163551800,Wayne County,0,0,0,0,0,42.446,-82.902,3.63,0,"46,440",23.3,64.01,1103
2,1,49.39999397,26163566800,Wayne County,67.75487868,0.017821066,2,1,49.39999397,42.274,-83.372,3.67,0.000918274,"46,440",23.3,64.01,1103
1,1,79.59451452,26163567100,Wayne County,0,0,0,0,0,42.348,-83.322,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163567201,Wayne County,0,0,0,0,0,,,,0,"46,440",23.3,64.01,1103
0,0,0,26163567202,Wayne County,0,0,0,0,0,42.34,-83.341,3.67,0,"46,440",23.3,64.01,1103
1,1,9.11591161,26163568400,Wayne County,11.75929538,0.002727682,1,1,9.11591161,42.303,-83.38,3.67,0.000752445,"46,440",23.3,64.01,1103
0,0,0,26163568700,Wayne County,0,0,0,0,0,42.298,-83.344,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163526400,Wayne County,0,0,0,0,0,42.34,-83.131,3.67,0,"46,440",23.3,64.01,1103
1,1,25.30692848,26163569200,Wayne County,50.68555674,0.008651941,1,1,25.30692848,42.329,-83.321,3.67,0.0008726,"46,440",23.3,64.01,1103
1,1,25.91572985,26163576000,Wayne County,14.34037772,0.013525955,1,1,25.91572985,42.284,-83.204,3.67,0.001392758,"46,440",23.3,64.01,1103
6,5,190.6584651,26163569300,Wayne County,88.21271174,0.021987947,5,4,73.02197114,42.333,-83.341,3.67,0.002797203,"46,440",23.3,64.01,1103
0,0,0,26163571700,Wayne County,0,0,0,0,0,42.349,-83.269,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163504900,Wayne County,0,0,0,0,0,42.427,-83.014,3.67,0,"46,440",23.3,64.01,1103
4,2,109.0017067,26163571600,Wayne County,165.0058459,0.059531243,4,2,109.0017067,42.335,-83.263,3.67,0.00284495,"46,440",23.3,64.01,1103
0,0,0,26163571900,Wayne County,0,0,0,0,0,42.349,-83.303,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163572000,Wayne County,0,0,0,0,0,42.346,-83.283,3.67,0,"46,440",23.3,64.01,1103
1,1,20.82561606,26163572100,Wayne County,20.77913314,0.003226777,1,1,20.82561606,42.334,-83.283,3.67,0.000447027,"46,440",23.3,64.01,1103
3,3,99.41172334,26163572400,Wayne County,45.96722408,0.02083873,2,2,23.90202339,42.297,-83.288,3.67,0.004123711,"46,440",23.3,64.01,1103
3,3,75.19029106,26163505100,Wayne County,90.67688794,0.023961214,3,3,75.19029106,42.436,-83.015,3.67,0.002396166,"46,440",23.3,64.01,1103
0,0,0,26163570800,Wayne County,0,0,0,0,0,42.283,-83.319,3.67,0,"46,440",23.3,64.01,1103
1,1,18.58117215,26163573701,Wayne County,106.0071219,0.008480681,1,1,18.58117215,,,,0.001964637,"46,440",23.3,64.01,1103
1,1,9.450950258,26163573702,Wayne County,17.9257808,0.001508291,1,1,9.450950258,42.339,-83.172,3.67,0.000654879,"46,440",23.3,64.01,1103
3,3,64.30713608,26163572800,Wayne County,73.98715698,0.011524576,3,3,64.30713608,42.276,-83.241,3.67,0.001489573,"46,440",23.3,64.01,1103
2,1,102.5032319,26163574202,Wayne County,0,0,0,0,0,42.306,-83.192,3.67,0,"46,440",23.3,64.01,1103
53,3,6462.534701,26163574300,Wayne County,3.478966989,0.001725021,1,1,6.127274947,42.323,-83.204,3.67,0.000829187,"46,440",23.3,64.01,1103
0,0,0,26163530900,Wayne County,0,0,0,0,0,42.375,-83.126,3.67,0,"46,440",23.3,64.01,1103
3,3,20.3705657,26163574600,Wayne County,30.4442885,0.004182868,3,3,20.3705657,42.319,-83.264,3.67,0.00166113,"46,440",23.3,64.01,1103
0,0,0,26163571000,Wayne County,0,0,0,0,0,42.285,-83.295,3.67,0,"46,440",23.3,64.01,1103
1,1,16.6392226,26163574700,Wayne County,22.12495466,0.003686954,1,1,16.6392226,42.32,-83.279,3.67,0.000614628,"46,440",23.3,64.01,1103
4,4,84.06428288,26163574800,Wayne County,101.0595722,0.019775178,4,4,84.06428288,42.307,-83.274,3.67,0.002717391,"46,440",23.3,64.01,1103
2,1,333.1072921,26163505500,Wayne County,0,0,0,0,0,42.398,-83,3.63,0,"46,440",23.3,64.01,1103
2,2,72.09488204,26163574900,Wayne County,68.56312681,0.043693868,2,2,72.09488204,42.304,-83.254,3.67,0.001956947,"46,440",23.3,64.01,1103
0,0,0,26163583100,Wayne County,0,0,0,0,0,42.258,-83.29,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163575100,Wayne County,0,0,0,0,0,42.295,-83.261,3.67,0,"46,440",23.3,64.01,1103
0,0,0,26163575200,Wayne County,0,0,0,0,0,42.29,-83.278,3.67,0,"46,440",23.3,64.01,1103
1,1,11.08246438,26163575300,Wayne County,17.83045557,0.003000126,1,1,11.08246438,42.286,-83.261,3.67,0.000704722,"46,440",23.3,64.01,1103
0,0,0,26163524800,Wayne County,0,0,0,0,0,42.263,-83.161,3.67,0,"46,440",23.3,64.01,1103
1,1,37.10963392,26163575500,Wayne County,60.99083209,0.010125412,1,1,37.10963392,42.285,-83.223,3.67,0.000680272,"46,440",23.3,64.01,1103
3,2,37.76884307,26163575600,Wayne County,58.55502041,0.026029527,3,2,37.76884307,42.292,-83.213,3.67,0.003305785,"46,440",23.3,64.01,1103
4,3,50.90931806,26163576100,Wayne County,36.64072397,0.008469359,4,3,50.90931806,42.266,-83.204,3.67,0.00133452,"46,440",23.3,64.01,1103
1,1,11.93416358,26163576200,Wayne County,20.10540381,0.005349244,1,1,11.93416358,42.264,-83.222,3.67,0.001062699,"46,440",23.3,64.01,1103
2,2,42.1684995,26163576300,Wayne County,96.49155812,0.017982303,2,2,42.1684995,42.249,-83.224,3.67,0.002275313,"46,440",23.3,64.01,1103
3,2,46.32101163,26163580600,Wayne County,88.92482336,0.014709753,3,2,46.32101163,42.207,-83.165,3.67,0.001632653,"46,440",23.3,64.01,1103
3,2,17.85675396,26163576400,Wayne County,28.36447181,0.004866927,3,2,17.85675396,42.252,-83.217,3.67,0.001433692,"46,440",23.3,64.01,1103
2,2,48.60481141,26163577200,Wayne County,64.60814573,0.013426743,2,2,48.60481141,42.262,-83.184,3.67,0.001582278,"46,440",23.3,64.01,1103
